Palautusaika;TehtavaNimi;TehtavaID;KayttajaID
25/12/20, 17:07;L14T2;58;6617220
25/12/20, 17:12;L09T4;44;6617229
25/12/20, 17:12;L05T5;25;6618975
25/12/20, 18:01;L01T3;3;6619836
25/12/20, 18:21;L09T2;42;6612909
25/12/20, 18:52;L08T2;37;6607476
25/12/20, 19:37;L11T1;48;6607488
25/12/20, 20:55;L01T4;4;6619836
25/12/20, 21:47;L11T2;49;6607488
26/12/20, 15:31;L07T1;31;6617205
26/12/20, 15:44;L07T2;32;6617205
26/12/20, 15:54;L09T1;41;6620274
26/12/20, 15:55;L07T3;33;6617205
26/12/20, 16:19;L01T5;5;6619836
26/12/20, 17:49;L14T4;60;6617220
26/12/20, 17:57;L07T4;34;6617205
26/12/20, 18:21;L07T5;35;6617205
26/12/20, 19:50;L09T3;43;6612909
27/12/20, 00:51;L08T2;37;6617205
27/12/20, 12:59;L09T3;43;6620274
27/12/20, 13:11;L08T3;38;6617205
27/12/20, 13:35;L08T3;38;6607476
27/12/20, 13:58;L09T4;44;6620274
27/12/20, 14:39;L08T4;39;6607476
27/12/20, 15:30;L07T2;32;6616893
27/12/20, 15:30;L07T1;31;6616893
27/12/20, 15:32;L07T3;33;6616893
27/12/20, 15:36;L07T5;35;6616893
27/12/20, 16:02;L07T1;31;6604890
27/12/20, 16:28;L07T2;32;6604890
27/12/20, 16:43;L07T3;33;6604890
27/12/20, 17:07;L07T4;34;6604890
27/12/20, 19:19;L04T5;20;6618957
27/12/20, 20:23;L10T3;47;6607488
28/12/20, 00:15;L08T4;39;6617205
28/12/20, 00:47;L09T2;42;6607476
28/12/20, 09:21;L07T2;32;6620271
28/12/20, 11:57;L07T3;33;6620271
28/12/20, 12:02;L10T1;45;6620274
28/12/20, 12:02;L08T2;37;6616893
28/12/20, 12:05;L08T3;38;6616893
28/12/20, 12:11;L08T5;40;6616893
28/12/20, 13:20;L07T4;34;6620271
28/12/20, 13:33;L09T4;44;6612909
28/12/20, 14:23;L08T2;37;6617163
28/12/20, 14:35;L07T5;35;6620271
28/12/20, 15:15;L07T3;33;6617064
28/12/20, 15:27;L07T1;31;6619464
28/12/20, 16:26;L07T4;34;6617064
28/12/20, 16:31;L07T2;32;6619464
28/12/20, 17:39;L09T3;43;6607476
28/12/20, 17:56;L01T1;1;6620298
28/12/20, 18:06;L04T5;20;6607284
28/12/20, 18:12;L01T3;3;6620298
28/12/20, 18:15;L01T4;4;6620298
28/12/20, 18:27;L01T5;5;6620298
28/12/20, 18:31;L07T3;33;6619464
28/12/20, 18:51;L02T2;7;6620298
28/12/20, 18:59;L09T4;44;6607476
28/12/20, 19:15;L10T1;45;6612909
28/12/20, 19:21;L07T4;34;6619464
28/12/20, 20:15;L10T2;46;6620274
28/12/20, 21:13;L07T5;35;6619464
28/12/20, 21:20;L07T1;31;6606951
28/12/20, 21:23;L07T2;32;6606951
28/12/20, 21:39;L10T3;47;6620274
28/12/20, 21:41;L10T2;46;6607476
28/12/20, 21:41;L06T5;30;6617229
28/12/20, 21:42;L10T1;45;6607476
28/12/20, 22:05;L12T1;51;6607488
28/12/20, 22:14;L02T4;9;6620298
28/12/20, 22:23;L02T3;8;6620298
28/12/20, 22:28;L05T1;21;6618957
28/12/20, 22:53;L09T1;41;6616893
28/12/20, 23:12;L09T2;42;6616893
28/12/20, 23:14;L01T1;1;6621966
28/12/20, 23:19;L01T2;2;6621966
28/12/20, 23:24;L09T3;43;6616893
28/12/20, 23:25;L09T4;44;6616893
28/12/20, 23:29;L02T5;10;6620298
28/12/20, 23:31;L01T3;3;6621966
28/12/20, 23:34;L01T4;4;6621966
29/12/20, 00:07;L02T2;7;6621966
29/12/20, 00:31;L02T3;8;6621966
29/12/20, 00:45;L02T4;9;6621966
29/12/20, 01:25;L10T3;47;6607476
29/12/20, 01:27;L02T5;10;6621966
29/12/20, 01:55;L03T1;11;6621966
29/12/20, 02:03;L03T2;12;6621966
29/12/20, 02:24;L03T3;13;6621966
29/12/20, 03:18;L03T5;15;6621966
29/12/20, 03:51;L04T1;16;6621966
29/12/20, 08:46;L04T1;16;6606747
29/12/20, 09:31;L08T1;36;6620271
29/12/20, 10:27;L04T3;18;6606747
29/12/20, 10:36;L01T1;1;6619413
29/12/20, 10:59;L12T2;52;6607488
29/12/20, 11:08;L01T3;3;6619413
29/12/20, 11:14;L01T4;4;6619413
29/12/20, 11:27;L01T5;5;6619413
29/12/20, 11:33;L05T1;21;6607284
29/12/20, 11:52;L03T1;11;6620298
29/12/20, 12:03;L04T4;19;6606747
29/12/20, 12:45;L04T2;17;6621966
29/12/20, 12:55;L04T3;18;6621966
29/12/20, 13:06;L08T3;38;6620271
29/12/20, 13:14;L04T4;19;6621966
29/12/20, 13:20;L11T2;49;6620274
29/12/20, 13:25;L04T5;20;6606747
29/12/20, 14:04;L06T3;28;6607746
29/12/20, 14:14;L05T1;21;6606747
29/12/20, 14:32;L11T3;50;6620274
29/12/20, 14:36;L05T2;22;6606747
29/12/20, 14:52;L05T3;23;6606747
29/12/20, 15:17;L05T4;24;6606747
29/12/20, 16:09;L01T1;1;6620835
29/12/20, 16:23;L01T3;3;6620835
29/12/20, 16:25;L01T4;4;6620835
29/12/20, 16:34;L01T5;5;6620835
29/12/20, 16:46;L02T2;7;6619836
29/12/20, 16:56;L08T5;40;6617205
29/12/20, 17:01;L05T5;25;6606747
29/12/20, 17:24;L07T5;35;6617064
29/12/20, 17:56;L02T3;8;6619836
29/12/20, 17:57;L10T3;47;6612909
29/12/20, 18:31;L05T2;22;6607284
29/12/20, 18:32;L11T1;48;6612909
29/12/20, 18:51;L05T3;23;6607284
29/12/20, 18:54;L11T2;49;6612909
29/12/20, 19:28;L12T1;51;6620274
29/12/20, 19:44;L12T2;52;6620274
29/12/20, 20:12;L02T4;9;6619413
29/12/20, 20:12;L02T3;8;6619413
29/12/20, 20:33;L02T5;10;6619413
29/12/20, 23:24;L05T2;22;6618957
30/12/20, 00:09;L05T5;25;6607284
30/12/20, 08:43;L06T1;26;6606747
30/12/20, 09:52;L11T1;48;6617229
30/12/20, 11:12;L06T1;26;6607284
30/12/20, 11:30;L06T3;28;6606747
30/12/20, 11:33;L02T4;9;6619836
30/12/20, 11:51;L02T5;10;6619836
30/12/20, 12:20;L06T4;29;6606747
30/12/20, 12:27;L12T3;53;6620274
30/12/20, 12:30;L05T2;22;3209544
30/12/20, 12:33;L06T2;27;6607284
30/12/20, 12:45;L04T1;16;44790
30/12/20, 12:47;L04T2;17;44790
30/12/20, 13:22;L06T5;30;6606747
30/12/20, 14:31;L13T1;54;6620274
30/12/20, 14:49;L07T1;31;6606747
30/12/20, 15:55;L05T1;21;6621966
30/12/20, 16:17;L07T4;34;6606747
30/12/20, 16:18;L08T4;39;6620271
30/12/20, 16:19;L05T2;22;6621966
30/12/20, 16:31;L05T3;23;6621966
30/12/20, 17:02;L13T2;55;6620274
30/12/20, 18:05;L08T2;37;6617064
30/12/20, 18:36;L05T4;24;6621966
30/12/20, 19:04;L06T4;29;6607746
30/12/20, 19:36;L03T5;15;6620298
30/12/20, 19:49;L01T1;1;6620043
30/12/20, 20:01;L01T3;3;6620043
30/12/20, 20:10;L08T5;40;6617229
30/12/20, 21:13;L01T1;1;6621909
30/12/20, 21:20;L01T2;2;6621909
30/12/20, 21:26;L01T3;3;6621909
30/12/20, 21:29;L01T4;4;6621909
30/12/20, 21:33;L01T5;5;6621909
30/12/20, 21:58;L02T2;7;6621909
30/12/20, 22:33;L05T1;21;6617199
30/12/20, 23:13;L03T2;12;6620298
30/12/20, 23:24;L05T3;23;6617199
30/12/20, 23:52;L06T1;26;6618975
31/12/20, 08:09;L07T5;35;6606747
31/12/20, 09:26;L08T1;36;6606747
31/12/20, 11:16;L08T2;37;6606747
31/12/20, 12:24;L05T3;23;3209544
31/12/20, 12:44;L02T3;8;6621909
31/12/20, 13:04;L02T4;9;6621909
31/12/20, 13:19;L02T5;10;6621909
31/12/20, 13:32;L03T1;11;6621909
31/12/20, 13:35;L08T3;38;6606747
31/12/20, 13:40;L03T2;12;6621909
31/12/20, 13:54;L03T3;13;6621909
31/12/20, 14:12;L03T4;14;6621909
31/12/20, 15:25;L03T5;15;6621909
31/12/20, 15:27;L05T5;25;6620271
31/12/20, 15:47;L13T3;56;6620274
31/12/20, 18:27;L05T5;25;3209544
31/12/20, 20:07;L14T1;57;6620274
31/12/20, 22:03;L04T5;20;3209544
1/01/21, 13:46;L04T1;16;6620298
1/01/21, 14:01;L03T1;11;6619836
1/01/21, 15:04;L03T1;11;6619413
1/01/21, 15:13;L03T2;12;6619836
1/01/21, 15:24;L03T2;12;6619413
1/01/21, 15:52;L03T3;13;6619836
1/01/21, 18:51;L03T3;13;6619413
1/01/21, 21:02;L04T1;16;6621909
1/01/21, 21:23;L04T2;17;6621909
1/01/21, 21:29;L04T3;18;6621909
1/01/21, 21:30;L03T5;15;6619413
1/01/21, 21:36;L04T4;19;6621909
1/01/21, 22:25;L04T5;20;6621909
1/01/21, 22:35;L12T1;51;6617229
1/01/21, 22:37;L14T3;59;6620274
2/01/21, 00:08;L14T4;60;6620274
2/01/21, 10:58;L08T4;39;6604890
2/01/21, 11:06;L09T1;41;6620271
2/01/21, 12:17;L08T5;40;6604890
2/01/21, 12:50;L05T1;21;6621909
2/01/21, 13:14;L05T2;22;6621909
2/01/21, 13:37;L05T3;23;6621909
2/01/21, 13:59;L08T4;39;6620274
2/01/21, 17:19;L07T1;31;6607746
2/01/21, 17:22;L05T3;23;6618957
2/01/21, 17:24;L06T1;26;6618951
2/01/21, 18:11;L13T2;55;6617100
2/01/21, 18:40;L14T3;59;6617100
2/01/21, 18:50;L06T2;27;6618951
2/01/21, 19:42;L09T1;41;6617064
2/01/21, 20:03;L05T4;24;6621909
2/01/21, 20:16;L08T4;39;6617100
2/01/21, 20:41;L09T2;42;6620271
2/01/21, 20:45;L09T2;42;6617064
2/01/21, 20:56;L05T5;25;6621909
2/01/21, 21:47;L09T3;43;6617064
3/01/21, 00:16;L10T1;45;6616893
3/01/21, 00:19;L10T2;46;6616893
3/01/21, 00:20;L10T3;47;6616893
3/01/21, 02:28;L04T2;17;6620298
3/01/21, 06:10;L06T3;28;6607284
3/01/21, 07:08;L06T4;29;6607284
3/01/21, 10:05;L09T3;43;6620271
3/01/21, 10:54;L06T1;26;6621909
3/01/21, 11:25;L14T2;58;6620274
3/01/21, 12:12;L06T2;27;6621909
3/01/21, 13:03;L03T4;14;6619836
3/01/21, 13:08;L06T3;28;6621909
3/01/21, 13:21;L06T4;29;6621909
3/01/21, 14:08;L05T5;25;6619359
3/01/21, 14:21;L10T1;45;6620271
3/01/21, 15:13;L05T5;25;6618957
3/01/21, 16:59;L03T5;15;6619836
3/01/21, 17:04;L01T1;1;6621714
3/01/21, 17:05;L01T2;2;6621714
3/01/21, 17:06;L01T3;3;6621714
3/01/21, 17:08;L01T5;5;6621714
3/01/21, 17:11;L04T3;18;6620298
3/01/21, 17:39;L04T4;19;6620298
3/01/21, 20:06;L07T2;32;6607746
3/01/21, 20:38;L14T2;58;3206475
3/01/21, 20:42;L02T2;7;6607278
3/01/21, 22:20;L14T3;59;3206475
3/01/21, 22:21;L11T1;48;6616893
3/01/21, 22:32;L11T2;49;6616893
3/01/21, 22:38;L11T3;50;6616893
3/01/21, 22:59;L14T4;60;3206475
3/01/21, 23:46;L08T5;40;6617064
4/01/21, 03:50;L13T3;56;3206475
4/01/21, 11:10;L01T3;3;6619140
4/01/21, 11:22;L08T5;40;6606747
4/01/21, 11:33;L01T5;5;6619140
4/01/21, 12:46;L10T2;46;6620271
4/01/21, 13:03;L02T2;7;6619140
4/01/21, 13:09;L01T2;2;6621888
4/01/21, 13:17;L01T3;3;6621888
4/01/21, 13:20;L01T4;4;6621888
4/01/21, 13:21;L01T5;5;6621888
4/01/21, 13:22;L01T4;4;6620043
4/01/21, 13:36;L01T5;5;6620043
4/01/21, 13:50;L05T4;24;6618963
4/01/21, 13:54;L02T2;7;6620043
4/01/21, 14:09;L10T3;47;6620271
4/01/21, 14:29;L02T2;7;6621888
4/01/21, 14:52;L06T1;26;6617022
4/01/21, 15:04;L13T3;56;6619218
4/01/21, 15:05;L02T3;8;6621888
4/01/21, 15:10;L06T3;28;6618975
4/01/21, 15:23;L02T4;9;6619140
4/01/21, 15:25;L02T4;9;6621888
4/01/21, 15:35;L02T5;10;6619140
4/01/21, 15:48;L11T1;48;6620271
4/01/21, 16:01;L14T1;57;6619218
4/01/21, 16:30;L09T1;41;6619839
4/01/21, 16:37;L03T1;11;6621888
4/01/21, 17:08;L03T2;12;6621888
4/01/21, 19:23;L13T1;54;6607488
4/01/21, 20:10;L07T1;31;6621909
4/01/21, 20:20;L01T1;1;6619164
4/01/21, 20:25;L01T2;2;6619164
4/01/21, 20:28;L01T3;3;6619164
4/01/21, 20:34;L01T5;5;6619164
4/01/21, 20:43;L02T2;7;6619164
4/01/21, 20:47;L07T2;32;6621909
4/01/21, 20:47;L02T3;8;6619164
4/01/21, 20:48;L02T4;9;6619164
4/01/21, 20:51;L03T1;11;6619164
4/01/21, 20:52;L03T2;12;6619164
4/01/21, 20:54;L03T3;13;6619164
4/01/21, 20:55;L03T4;14;6619164
4/01/21, 20:56;L07T3;33;6621909
4/01/21, 20:56;L03T5;15;6619164
4/01/21, 20:57;L04T1;16;6619164
4/01/21, 20:59;L04T2;17;6619164
4/01/21, 21:01;L06T4;29;6618975
4/01/21, 21:23;L07T4;34;6621909
4/01/21, 21:36;L12T2;52;6616893
4/01/21, 21:45;L12T3;53;6616893
4/01/21, 21:56;L07T5;35;6621909
5/01/21, 08:49;L09T1;41;6606747
5/01/21, 10:28;L07T1;31;6607284
5/01/21, 10:34;L03T4;14;6621888
5/01/21, 10:46;L04T2;17;6619836
5/01/21, 11:30;L04T3;18;6619836
5/01/21, 11:46;L03T2;12;6619140
5/01/21, 12:21;L03T3;13;6619140
5/01/21, 13:02;L09T2;42;6619839
5/01/21, 13:17;L08T2;37;6621909
5/01/21, 13:25;L11T2;49;6620271
5/01/21, 13:31;L04T1;16;6621888
5/01/21, 13:41;L04T3;18;6621888
5/01/21, 14:11;L04T2;17;6621888
5/01/21, 14:35;L13T1;54;6616893
5/01/21, 14:37;L03T5;15;6619140
5/01/21, 14:38;L13T2;55;6616893
5/01/21, 14:48;L13T3;56;6616893
5/01/21, 15:25;L13T1;54;6620271
5/01/21, 15:42;L06T1;26;6621966
5/01/21, 15:51;L04T1;16;6619140
5/01/21, 16:11;L09T3;43;6619839
5/01/21, 16:13;L06T5;30;6618975
5/01/21, 16:21;L04T3;18;6619140
5/01/21, 16:40;L04T4;19;6619140
5/01/21, 17:07;L06T2;27;6617022
5/01/21, 17:39;L04T5;20;6619140
5/01/21, 17:41;L04T4;19;47475
5/01/21, 19:45;L05T4;24;6616836
5/01/21, 20:05;L01T1;1;6619326
5/01/21, 20:14;L01T2;2;6619326
5/01/21, 20:28;L01T3;3;6619326
5/01/21, 20:33;L01T4;4;6619326
5/01/21, 20:37;L12T1;51;6618921
5/01/21, 21:08;L09T3;43;6606747
5/01/21, 21:40;L09T1;41;6604890
5/01/21, 22:06;L12T3;53;6618921
5/01/21, 23:26;L04T1;16;6619413
5/01/21, 23:49;L06T4;29;6621966
6/01/21, 00:34;L04T2;17;6619413
6/01/21, 01:01;L07T1;31;6621966
6/01/21, 01:12;L07T2;32;6621966
6/01/21, 01:23;L07T3;33;6621966
6/01/21, 13:00;L04T3;18;6619413
6/01/21, 14:03;L04T4;19;6619413
6/01/21, 15:14;L02T2;7;6619326
6/01/21, 15:15;L06T3;28;6617022
6/01/21, 15:31;L10T1;45;6606747
6/01/21, 16:19;L04T5;20;6619413
6/01/21, 16:27;L08T2;37;6621966
6/01/21, 16:39;L02T3;8;6619326
6/01/21, 17:24;L02T4;9;6619326
6/01/21, 17:45;L10T1;45;6617064
6/01/21, 17:48;L10T2;46;6606747
6/01/21, 18:08;L13T1;54;6618921
6/01/21, 18:49;L10T1;45;6604890
6/01/21, 18:53;L05T1;21;6619140
6/01/21, 19:18;L05T2;22;6619140
6/01/21, 19:38;L10T3;47;6606747
6/01/21, 19:42;L08T1;36;6607746
6/01/21, 19:55;L10T2;46;6604890
6/01/21, 19:55;L09T1;41;6621966
6/01/21, 20:01;L11T3;50;6612909
6/01/21, 20:32;L05T4;24;6619140
6/01/21, 20:50;L09T2;42;6621966
6/01/21, 21:08;L13T2;55;6618921
6/01/21, 21:09;L08T4;39;6621909
6/01/21, 21:14;L05T5;25;6619140
6/01/21, 21:17;L10T3;47;6604890
6/01/21, 21:29;L10T2;46;6617064
6/01/21, 21:31;L06T5;30;6621909
6/01/21, 21:38;L11T1;48;6604890
6/01/21, 21:43;L07T2;32;6607284
6/01/21, 22:01;L05T5;25;6621966
6/01/21, 22:04;L11T2;49;6604890
6/01/21, 22:10;L07T3;33;6607284
6/01/21, 22:40;L11T3;50;6604890
6/01/21, 23:03;L07T4;34;6607284
6/01/21, 23:33;L05T3;23;6619413
6/01/21, 23:41;L12T2;52;6604890
7/01/21, 00:13;L09T3;43;6621966
7/01/21, 01:56;L10T1;45;6621966
7/01/21, 03:09;L11T1;48;6621966
7/01/21, 03:36;L11T2;49;6621966
7/01/21, 11:12;L09T4;44;6619839
7/01/21, 11:23;L08T5;40;6607488
7/01/21, 12:39;L14T1;57;6620271
7/01/21, 13:50;L04T5;20;6621888
7/01/21, 14:29;L10T1;45;6619839
7/01/21, 14:30;L14T2;58;6619218
7/01/21, 14:40;L11T1;48;6606747
7/01/21, 14:47;L04T5;20;6619836
7/01/21, 14:56;L02T5;10;6619326
7/01/21, 14:56;L03T1;11;6619326
7/01/21, 14:57;L06T1;26;6619140
7/01/21, 15:18;L03T2;12;6619326
7/01/21, 15:33;L05T1;21;6621888
7/01/21, 15:37;L06T1;26;6619227
7/01/21, 15:51;L03T3;13;6619326
7/01/21, 15:55;L05T2;22;6621888
7/01/21, 16:17;L11T3;50;6606747
7/01/21, 16:54;L10T2;46;6619839
7/01/21, 16:58;L03T4;14;6619326
7/01/21, 17:06;L06T2;27;6619227
7/01/21, 17:28;L10T3;47;6619839
7/01/21, 17:31;L08T1;36;6607284
7/01/21, 18:36;L08T3;38;6607746
7/01/21, 18:57;L01T1;1;6619461
7/01/21, 19:23;L07T3;33;6618975
7/01/21, 19:38;L13T3;56;6618921
7/01/21, 19:58;L12T2;52;6620271
7/01/21, 20:29;L03T5;15;6619326
7/01/21, 21:10;L07T4;34;6618975
7/01/21, 21:14;L07T1;31;6617022
7/01/21, 21:14;L04T2;17;6619326
7/01/21, 21:46;L07T5;35;6618975
7/01/21, 21:56;L07T2;32;6617022
7/01/21, 22:16;L07T3;33;6617022
7/01/21, 22:58;L08T2;37;6607284
7/01/21, 23:31;L07T5;35;6617022
7/01/21, 23:41;L06T5;30;6617022
8/01/21, 00:04;L07T4;34;6617022
8/01/21, 09:36;L08T3;38;6607284
8/01/21, 10:14;L12T2;52;6606747
8/01/21, 10:30;L11T1;48;6619839
8/01/21, 10:44;L05T1;21;6619836
8/01/21, 11:28;L11T2;49;6619839
8/01/21, 11:44;L05T2;22;6619836
8/01/21, 11:48;L04T4;19;6619326
8/01/21, 12:33;L09T2;42;6621909
8/01/21, 12:43;L04T5;20;6619326
8/01/21, 12:44;L09T1;41;6621909
8/01/21, 12:49;L12T3;53;6606747
8/01/21, 13:26;L06T1;26;3209544
8/01/21, 13:27;L05T4;24;6619836
8/01/21, 13:29;L09T3;43;6621909
8/01/21, 13:39;L06T3;28;6619140
8/01/21, 13:39;L01T2;2;6616839
8/01/21, 13:43;L01T3;3;6616839
8/01/21, 13:48;L01T4;4;6616839
8/01/21, 13:53;L01T5;5;6616839
8/01/21, 14:06;L14T4;60;6620271
8/01/21, 14:15;L01T2;2;6624003
8/01/21, 14:16;L01T3;3;6624003
8/01/21, 14:16;L01T4;4;6624003
8/01/21, 14:17;L01T5;5;6624003
8/01/21, 14:18;L03T1;11;6616839
8/01/21, 14:28;L03T2;12;6616839
8/01/21, 14:35;L05T5;25;6616836
8/01/21, 15:33;L14T4;60;6619218
8/01/21, 15:40;L11T3;50;6619839
8/01/21, 15:43;L06T5;30;6619140
8/01/21, 16:05;L13T1;54;6604890
8/01/21, 16:20;L01T2;2;6619461
8/01/21, 16:22;L01T3;3;6619461
8/01/21, 16:25;L12T1;51;6619839
8/01/21, 16:30;L05T2;22;6619326
8/01/21, 16:31;L05T1;21;6619326
8/01/21, 16:39;L11T1;48;6617064
8/01/21, 16:39;L01T4;4;6619461
8/01/21, 16:40;L13T1;54;6606747
8/01/21, 17:08;L06T3;28;6619227
8/01/21, 17:17;L09T4;44;6621909
8/01/21, 17:32;L01T5;5;6619461
8/01/21, 17:50;L12T3;53;6604890
8/01/21, 17:55;L06T4;29;6619227
8/01/21, 18:32;L14T1;57;6604890
8/01/21, 19:47;L14T3;59;6604890
8/01/21, 20:08;L09T1;41;6607746
8/01/21, 20:52;L09T2;42;6617205
8/01/21, 21:22;L10T1;45;6621909
8/01/21, 21:34;L02T4;9;6621714
8/01/21, 21:45;L02T3;8;6621714
8/01/21, 21:50;L10T2;46;6621909
9/01/21, 00:18;L11T3;50;6617064
9/01/21, 09:34;L10T3;47;6621909
9/01/21, 11:39;L01T2;2;6624573
9/01/21, 11:56;L01T4;4;6624573
9/01/21, 12:14;L01T5;5;6624573
9/01/21, 12:56;L05T5;25;6619413
9/01/21, 13:42;L05T3;23;6619326
9/01/21, 14:47;L11T1;48;6621909
9/01/21, 15:26;L10T1;45;6607746
9/01/21, 15:42;L05T5;25;6619836
9/01/21, 16:51;L12T1;51;6617064
9/01/21, 16:51;L06T1;26;6619326
9/01/21, 17:48;L06T1;26;6619359
9/01/21, 17:48;L06T2;27;6619326
9/01/21, 17:56;L02T4;9;6624573
9/01/21, 18:18;L02T4;9;6616839
9/01/21, 18:47;L07T2;32;6619140
9/01/21, 19:37;L07T3;33;6619140
9/01/21, 19:37;L01T2;2;6624804
9/01/21, 19:42;L01T3;3;6624804
9/01/21, 19:52;L01T5;5;6624804
9/01/21, 20:14;L07T4;34;6619140
9/01/21, 20:48;L11T2;49;6621909
9/01/21, 21:14;L11T3;50;6621909
9/01/21, 22:18;L05T4;24;6607746
10/01/21, 07:48;L02T5;10;6616839
10/01/21, 08:22;L03T3;13;6616839
10/01/21, 08:37;L03T4;14;6616839
10/01/21, 09:00;L03T5;15;6616839
10/01/21, 11:10;L02T5;10;6624573
10/01/21, 11:49;L03T2;12;6624573
10/01/21, 12:57;L06T1;26;6618963
10/01/21, 13:20;L01T1;1;6618885
10/01/21, 13:23;L01T2;2;6618885
10/01/21, 13:28;L12T1;51;6621909
10/01/21, 13:33;L01T4;4;6618885
10/01/21, 13:36;L01T5;5;6618885
10/01/21, 13:40;L12T2;52;6621909
10/01/21, 14:14;L02T3;8;6618885
10/01/21, 14:35;L02T4;9;6618885
10/01/21, 14:36;L02T5;10;6618885
10/01/21, 14:43;L03T1;11;6618885
10/01/21, 14:46;L03T2;12;6618885
10/01/21, 14:59;L03T3;13;6618885
10/01/21, 15:13;L06T2;27;6618963
10/01/21, 15:29;L05T5;25;6619326
10/01/21, 16:20;L03T3;13;6624573
10/01/21, 16:34;L06T1;26;6619413
10/01/21, 17:27;L06T3;28;6619326
10/01/21, 17:54;L02T3;8;6624804
10/01/21, 17:56;L06T4;29;6619326
10/01/21, 18:05;L04T1;16;6618885
10/01/21, 18:16;L03T5;15;6624573
10/01/21, 18:52;L04T1;16;6624573
10/01/21, 19:09;L08T1;36;6618975
10/01/21, 19:18;L04T2;17;6624573
10/01/21, 19:27;L04T3;18;6624573
10/01/21, 19:53;L06T3;28;6618963
10/01/21, 20:20;L06T4;29;6618963
10/01/21, 20:32;L06T5;30;6619326
10/01/21, 22:12;L01T1;1;36714
10/01/21, 22:14;L08T2;37;6618975
10/01/21, 22:33;L01T2;2;36714
10/01/21, 22:46;L01T3;3;36714
10/01/21, 22:52;L01T4;4;36714
10/01/21, 22:53;L06T3;28;6619413
10/01/21, 23:06;L01T5;5;36714
11/01/21, 00:15;L08T3;38;6618975
11/01/21, 09:22;L01T1;1;6616911
11/01/21, 09:26;L01T2;2;6616911
11/01/21, 09:56;L01T3;3;6616911
11/01/21, 10:03;L01T4;4;6616911
11/01/21, 10:20;L04T2;17;6616839
11/01/21, 10:20;L01T5;5;6616911
11/01/21, 10:35;L02T2;7;6619461
11/01/21, 10:43;L04T3;18;6616839
11/01/21, 10:45;L08T2;37;6619140
11/01/21, 11:18;L07T1;31;6619326
11/01/21, 11:36;L04T5;20;6616839
11/01/21, 11:48;L05T1;21;6616839
11/01/21, 12:06;L02T3;8;6619461
11/01/21, 12:07;L05T2;22;6616839
11/01/21, 12:31;L05T3;23;6616839
11/01/21, 12:34;L02T2;7;6616911
11/01/21, 12:44;L05T4;24;6616839
11/01/21, 13:23;L05T5;25;6616839
11/01/21, 13:40;L02T2;7;6624003
11/01/21, 13:41;L02T3;8;6624003
11/01/21, 13:53;L05T5;25;6621888
11/01/21, 13:59;L07T3;33;6619326
11/01/21, 14:06;L02T4;9;6624003
11/01/21, 14:23;L02T5;10;6624003
11/01/21, 14:37;L04T5;20;6624573
11/01/21, 14:40;L02T4;9;6619461
11/01/21, 14:42;L02T5;10;6619461
11/01/21, 14:54;L06T1;26;6621888
11/01/21, 15:16;L06T2;27;3209544
11/01/21, 15:35;L12T2;52;6619839
11/01/21, 16:00;L08T3;38;6619140
11/01/21, 16:06;L03T1;11;6619461
11/01/21, 16:25;L14T1;57;6618921
11/01/21, 17:04;L08T1;36;6619464
11/01/21, 17:20;L08T1;36;6619326
11/01/21, 17:33;L08T4;39;6619140
11/01/21, 17:41;L01T1;1;6624426
11/01/21, 17:42;L01T2;2;6606921
11/01/21, 17:47;L01T3;3;6606921
11/01/21, 17:49;L01T4;4;6606921
11/01/21, 17:54;L01T5;5;6606921
11/01/21, 17:59;L01T2;2;6624426
11/01/21, 18:10;L02T2;7;6606921
11/01/21, 18:35;L01T3;3;6624426
11/01/21, 18:48;L01T4;4;6624426
11/01/21, 19:11;L02T4;9;6606921
11/01/21, 19:48;L06T4;29;6619413
11/01/21, 19:51;L05T2;22;6624573
11/01/21, 19:57;L08T2;37;6619326
11/01/21, 20:21;L05T3;23;6624573
11/01/21, 20:48;L02T5;10;6606921
11/01/21, 20:55;L01T5;5;6624426
11/01/21, 21:04;L08T2;37;6619464
11/01/21, 23:16;L06T5;30;6619413
12/01/21, 08:49;L02T5;10;6624804
12/01/21, 09:12;L03T1;11;6624804
12/01/21, 09:36;L01T1;1;6602193
12/01/21, 09:41;L01T2;2;6602193
12/01/21, 09:42;L01T3;3;6602193
12/01/21, 09:49;L02T2;7;6602193
12/01/21, 09:57;L02T3;8;6602193
12/01/21, 09:59;L02T4;9;6602193
12/01/21, 10:01;L02T5;10;6602193
12/01/21, 10:01;L03T1;11;6602193
12/01/21, 10:08;L03T2;12;6602193
12/01/21, 10:10;L03T3;13;6602193
12/01/21, 10:12;L03T4;14;6602193
12/01/21, 10:34;L07T4;34;6619326
12/01/21, 10:35;L07T5;35;6619326
12/01/21, 10:58;L03T5;15;6602193
12/01/21, 11:14;L04T1;16;6602193
12/01/21, 11:39;L02T3;8;6616911
12/01/21, 11:50;L04T3;18;6602193
12/01/21, 11:56;L02T4;9;6616911
12/01/21, 12:11;L02T5;10;6616911
12/01/21, 12:24;L06T2;27;6621888
12/01/21, 12:37;L06T1;26;6616839
12/01/21, 12:39;L13T2;55;6621909
12/01/21, 12:40;L03T1;11;6616911
12/01/21, 12:51;L06T2;27;6616839
12/01/21, 13:01;L14T1;57;6621909
12/01/21, 13:01;L03T2;12;6616911
12/01/21, 13:55;L03T3;13;6616911
